Date,Province/State,Confirmed,Deaths,Recovered
2020-01-27 20:30:00,Anhui,106.0,0.0,0.0
2020-01-27 20:30:00,Beijing,80.0,1.0,2.0
2020-01-27 20:30:00,Chongqing,132.0,0.0,0.0
2020-01-27 20:30:00,Fujian,59.0,0.0,0.0
2020-01-27 20:30:00,Gansu,19.0,0.0,0.0
2020-01-27 20:30:00,Guangdong,151.0,0.0,4.0
2020-01-27 20:30:00,Guangxi,51.0,0.0,0.0
2020-01-27 20:30:00,Guizhou,9.0,0.0,0.0
2020-01-27 20:30:00,Hainan,33.0,1.0,0.0
2020-01-27 20:30:00,Hebei,33.0,1.0,0.0
2020-01-27 20:30:00,Heilongjiang,30.0,1.0,0.0
2020-01-27 20:30:00,Henan,168.0,1.0,0.0
2020-01-27 20:30:00,Hong Kong,0.0,0.0,0.0
2020-01-27 20:30:00,Hubei,2714.0,100.0,47.0
2020-01-27 20:30:00,Hunan,100.0,0.0,0.0
2020-01-27 20:30:00,Inner Mongolia,11.0,0.0,0.0
2020-01-27 20:30:00,Jiangsu,70.0,0.0,1.0
2020-01-27 20:30:00,Jiangxi,72.0,0.0,2.0
2020-01-27 20:30:00,Jilin,6.0,0.0,0.0
2020-01-27 20:30:00,Liaoning,27.0,0.0,0.0
2020-01-27 20:30:00,Macau,0.0,0.0,0.0
2020-01-27 20:30:00,Ningxia,7.0,0.0,0.0
2020-01-27 20:30:00,Qinghai,6.0,0.0,0.0
2020-01-27 20:30:00,Shaanxi,35.0,0.0,0.0
2020-01-27 20:30:00,Shandong,87.0,1.0,0.0
2020-01-27 20:30:00,Shanghai,66.0,1.0,3.0
2020-01-27 20:30:00,Shanxi,20.0,0.0,0.0
2020-01-27 20:30:00,Sichuan,90.0,0.0,0.0
2020-01-27 20:30:00,Taiwan,0.0,0.0,0.0
2020-01-27 20:30:00,Tianjin,23.0,0.0,0.0
2020-01-27 20:30:00,Tibet,0.0,0.0,0.0
2020-01-27 20:30:00,Xinjiang,5.0,0.0,0.0
2020-01-27 20:30:00,Yunnan,26.0,0.0,0.0
2020-01-27 20:30:00,Zhejiang,173.0,0.0,1.0
2020-01-28 23:00:00,Anhui,152.0,0.0,0.0
2020-01-28 23:00:00,Beijing,91.0,1.0,4.0
2020-01-28 23:00:00,Chongqing,147.0,0.0,1.0
2020-01-28 23:00:00,Fujian,82.0,0.0,0.0
2020-01-28 23:00:00,Gansu,24.0,0.0,0.0
2020-01-28 23:00:00,Guangdong,241.0,0.0,5.0
2020-01-28 23:00:00,Guangxi,58.0,0.0,2.0
2020-01-28 23:00:00,Guizhou,9.0,0.0,0.0
2020-01-28 23:00:00,Hainan,43.0,1.0,0.0
2020-01-28 23:00:00,Hebei,48.0,1.0,0.0
2020-01-28 23:00:00,Heilongjiang,37.0,1.0,0.0
2020-01-28 23:00:00,Henan,206.0,2.0,1.0
2020-01-28 23:00:00,Hong Kong,0.0,0.0,0.0
2020-01-28 23:00:00,Hubei,3554.0,125.0,80.0
2020-01-28 23:00:00,Hunan,221.0,0.0,0.0
2020-01-28 23:00:00,Inner Mongolia,16.0,0.0,0.0
2020-01-28 23:00:00,Jiangsu,99.0,0.0,1.0
2020-01-28 23:00:00,Jiangxi,109.0,0.0,3.0
2020-01-28 23:00:00,Jilin,9.0,0.0,0.0
2020-01-28 23:00:00,Liaoning,36.0,0.0,0.0
2020-01-28 23:00:00,Macau,0.0,0.0,0.0
2020-01-28 23:00:00,Ningxia,12.0,0.0,0.0
2020-01-28 23:00:00,Qinghai,6.0,0.0,0.0
2020-01-28 23:00:00,Shaanxi,56.0,0.0,0.0
