Date,Province/State,Confirmed,Deaths,Recovered
2020-01-24 12:00:00,Hebei Sheng,5.5,0.0,0.0
2020-01-24 12:00:00,Heilongjiang Sheng,2.75,-1.0,0.0
2020-01-24 12:00:00,Henan Sheng,8.222222222222221,inf,0.0
2020-01-24 12:00:00,Hong Kong Sheng,0.0,0.0,0.0
2020-01-24 12:00:00,Hubei Sheng,0.9162112932604736,1.1666666666666667,0.3548387096774194
2020-01-24 12:00:00,Hunan Sheng,1.875,0.0,0.0
2020-01-24 12:00:00,Inner Mongolia Sheng,6.0,0.0,0.0
2020-01-24 12:00:00,Jiangsu Sheng,2.4444444444444446,0.0,inf
2020-01-24 12:00:00,Jiangxi Sheng,1.0,0.0,0.0
2020-01-24 12:00:00,Jilin Sheng,0.3333333333333333,0.0,0.0
2020-01-24 12:00:00,Liaoning Sheng,3.75,0.0,0.0
2020-01-24 12:00:00,Macau Sheng,0.0,0.0,0.0
2020-01-24 12:00:00,Ningxia Sheng,1.0,0.0,0.0
2020-01-24 12:00:00,Qinghai Sheng,inf,0.0,0.0
2020-01-24 12:00:00,Shaanxi Sheng,2.0,0.0,0.0
2020-01-24 12:00:00,Shandong Sheng,1.6,0.0,0.0
2020-01-24 12:00:00,Shanghai Sheng,1.0,inf,0.0
2020-01-24 12:00:00,Shanxi Sheng,8.0,0.0,0.0
2020-01-24 12:00:00,Sichuan Sheng,1.9333333333333333,0.0,0.0
2020-01-24 12:00:00,Taiwan Sheng,0.0,0.0,0.0
2020-01-24 12:00:00,Tianjin Sheng,0.625,0.0,0.0
2020-01-24 12:00:00,Tibet Sheng,0.0,0.0,0.0
2020-01-24 12:00:00,Xinjiang Sheng,1.0,0.0,0.0
2020-01-24 12:00:00,Yunnan Sheng,1.2,0.0,0.0
2020-01-24 12:00:00,Zhejiang Sheng,1.4186046511627908,0.0,0.0
2020-01-25 22:00:00,Anhui Sheng,0.16666666666666666,0.0,0.0
2020-01-25 22:00:00,Beijing Sheng,0.3333333333333333,0.0,0.0
2020-01-25 22:00:00,Chongqing Sheng,0.4666666666666667,0.0,0.0
2020-01-25 22:00:00,Fujian Sheng,0.9444444444444444,-1.0,0.0
2020-01-25 22:00:00,Gansu Sheng,1.0,0.0,0.0
2020-01-25 22:00:00,Guangdong Sheng,0.4897959183673469,0.0,0.0
2020-01-25 22:00:00,Guangxi Sheng,0.3939393939393939,0.0,0.0
2020-01-25 22:00:00,Guizhou Sheng,0.4,0.0,0.0
2020-01-25 22:00:00,Hainan Sheng,0.15789473684210525,0.0,0.0
2020-01-25 22:00:00,Hebei Sheng,0.38461538461538464,0.0,0.0
2020-01-25 22:00:00,Heilongjiang Sheng,0.4,inf,0.0
2020-01-25 22:00:00,Henan Sheng,0.5421686746987951,0.0,0.0
2020-01-25 22:00:00,Hong Kong Sheng,0.0,0.0,0.0
2020-01-25 22:00:00,Hubei Sheng,0.3526615969581749,0.46153846153846156,0.047619047619047616
2020-01-25 22:00:00,Hunan Sheng,0.4492753623188406,0.0,0.0
2020-01-25 22:00:00,Inner Mongolia Sheng,0.5714285714285714,0.0,0.0
2020-01-25 22:00:00,Jiangsu Sheng,0.5161290322580645,0.0,0.0
2020-01-25 22:00:00,Jiangxi Sheng,0.3333333333333333,0.0,0.0
2020-01-25 22:00:00,Jilin Sheng,0.5,0.0,0.0
2020-01-25 22:00:00,Liaoning Sheng,0.21052631578947367,0.0,0.0
2020-01-25 22:00:00,Macau Sheng,0.0,0.0,0.0
2020-01-25 22:00:00,Ningxia Sheng,0.0,0.0,0.0
2020-01-25 22:00:00,Qinghai Sheng,3.0,0.0,0.0
2020-01-25 22:00:00,Shaanxi Sheng,0.4666666666666667,0.0,0.0
2020-01-25 22:00:00,Shandong Sheng,0.6153846153846154,0.0,0.0
2020-01-25 22:00:00,Shanghai Sheng,0.325,0.0,0.0
2020-01-25 22:00:00,Shanxi Sheng,0.4444444444444444,0.0,0.0
2020-01-25 22:00:00,Sichuan Sheng,0.5681818181818182,0.0,0.0
2020-01-25 22:00:00,Taiwan Sheng,0.0,0.0,0.0
2020-01-25 22:00:00,Tianjin Sheng,0.07692307692307693,0.0,0.0
2020-01-25 22:00:00,Tibet Sheng,0.0,0.0,0.0
2020-01-25 22:00:00,Xinjiang Sheng,0.25,0.0,0.0
2020-01-25 22:00:00,Yunnan Sheng,0.7272727272727273,0.0,0.0
2020-01-25 22:00:00,Zhejiang Sheng,0.23076923076923078,0.0,0.0
2020-01-26 23:00:00,Anhui Sheng,0.5142857142857142,0.0,0.0
2020-01-26 23:00:00,Beijing Sheng,0.17647058823529413,inf,0.0
2020-01-26 23:00:00,Chongqing Sheng,0.2,0.0,0.0
2020-01-26 23:00:00,Fujian Sheng,0.6857142857142857,0.0,0.0
2020-01-26 23:00:00,Gansu Sheng,0.35714285714285715,0.0,0.0
2020-01-26 23:00:00,Guangdong Sheng,0.03424657534246575,0.0,1.0
2020-01-26 23:00:00,Guangxi Sheng,0.10869565217391304,0.0,0.0
2020-01-26 23:00:00,Guizhou Sheng,0.2857142857142857,0.0,0.0
2020-01-26 23:00:00,Hainan Sheng,0.5,inf,0.0
2020-01-26 23:00:00,Hebei Sheng,0.8333333333333334,0.0,0.0
2020-01-26 23:00:00,Heilongjiang Sheng,0.42857142857142855,0.0,0.0
2020-01-26 23:00:00,Henan Sheng,0.3125,0.0,0.0
2020-01-26 23:00:00,Hong Kong Sheng,0.0,0.0,0.0
2020-01-26 23:00:00,Hubei Sheng,0.9072382290934645,0.3157894736842105,0.06818181818181818
2020-01-26 23:00:00,Hunan Sheng,0.0,0.0,0.0
2020-01-26 23:00:00,Inner Mongolia Sheng,0.0,0.0,0.0
2020-01-26 23:00:00,Jiangsu Sheng,0.48936170212765956,0.0,0.0
2020-01-26 23:00:00,Jiangxi Sheng,0.5,0.0,inf
2020-01-26 23:00:00,Jilin Sheng,0.0,0.0,0.0
2020-01-26 23:00:00,Liaoning Sheng,0.17391304347826086,0.0,0.0
2020-01-26 23:00:00,Macau Sheng,0.0,0.0,0.0
2020-01-26 23:00:00,Ningxia Sheng,0.75,0.0,0.0
2020-01-26 23:00:00,Qinghai Sheng,0.5,0.0,0.0
2020-01-26 23:00:00,Shaanxi Sheng,0.5909090909090909,0.0,0.0
2020-01-26 23:00:00,Shandong Sheng,0.38095238095238093,inf,0.0
2020-01-26 23:00:00,Shanghai Sheng,0.24528301886792453,0.0,2.0
2020-01-26 23:00:00,Shanxi Sheng,0.5384615384615384,0.0,0.0
2020-01-26 23:00:00,Sichuan Sheng,0.30434782608695654,0.0,0.0
2020-01-26 23:00:00,Taiwan Sheng,0.0,0.0,0.0
2020-01-26 23:00:00,Tianjin Sheng,0.6428571428571429,0.0,0.0
2020-01-26 23:00:00,Tibet Sheng,0.0,0.0,0.0
2020-01-26 23:00:00,Xinjiang Sheng,0.0,0.0,0.0
2020-01-26 23:00:00,Yunnan Sheng,0.3684210526315789,0.0,0.0
2020-01-26 23:00:00,Zhejiang Sheng,0.3515625,0.0,0.0
2020-01-27 20:30:00,Anhui Sheng,0.4339622641509434,0.0,0.0
2020-01-27 20:30:00,Beijing Sheng,0.1375,0.0,1.0
2020-01-27 20:30:00,Chongqing Sheng,0.11363636363636363,0.0,inf
2020-01-27 20:30:00,Fujian Sheng,0.3898305084745763,0.0,0.0
2020-01-27 20:30:00,Gansu Sheng,0.2631578947368421,0.0,0.0
2020-01-27 20:30:00,Guangdong Sheng,0.5960264900662252,0.0,0.25
2020-01-27 20:30:00,Guangxi Sheng,0.13725490196078433,0.0,inf
2020-01-27 20:30:00,Guizhou Sheng,0.0,0.0,0.0
2020-01-27 20:30:00,Hainan Sheng,0.30303030303030304,0.0,0.0
2020-01-27 20:30:00,Hebei Sheng,0.45454545454545453,0.0,0.0
2020-01-27 20:30:00,Heilongjiang Sheng,0.23333333333333334,0.0,0.0
2020-01-27 20:30:00,Henan Sheng,0.2261904761904762,1.0,inf
2020-01-27 20:30:00,Hong Kong Sheng,0.0,0.0,0.0
2020-01-27 20:30:00,Hubei Sheng,0.30950626381724394,0.25,0.7021276595744681
2020-01-27 20:30:00,Hunan Sheng,1.21,0.0,0.0
2020-01-27 20:30:00,Inner Mongolia Sheng,0.45454545454545453,0.0,0.0
2020-01-27 20:30:00,Jiangsu Sheng,0.4142857142857143,0.0,0.0
2020-01-27 20:30:00,Jiangxi Sheng,0.5138888888888888,0.0,0.5
2020-01-27 20:30:00,Jilin Sheng,0.5,0.0,0.0
2020-01-27 20:30:00,Liaoning Sheng,0.3333333333333333,0.0,0.0
2020-01-27 20:30:00,Macau Sheng,0.0,0.0,0.0
2020-01-27 20:30:00,Ningxia Sheng,0.7142857142857143,0.0,0.0
2020-01-27 20:30:00,Qinghai Sheng,0.0,0.0,0.0
2020-01-27 20:30:00,Shaanxi Sheng,0.6,0.0,0.0
2020-01-27 20:30:00,Shandong Sheng,0.39080459770114945,-1.0,0.0
2020-01-27 20:30:00,Shanghai Sheng,0.21212121212121213,0.0,0.3333333333333333
2020-01-27 20:30:00,Shanxi Sheng,0.35,0.0,0.0
2020-01-27 20:30:00,Sichuan Sheng,0.2,0.0,0.0
2020-01-27 20:30:00,Taiwan Sheng,0.0,0.0,0.0
2020-01-27 20:30:00,Tianjin Sheng,0.08695652173913043,0.0,0.0
